sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
35.253,['note_on'],[0],[50],[58],p,0,1,0,0,"[70, 86, 98, 108, 120, 127]",0
35.38,['note_on'],[0],[55],[53],p,0,1,0,0,0,0
35.529,['note_on'],[0],[59],[56],p,0,1,0,0,0,0
35.645,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
35.749,['note_on'],[0],[55],[50],p,0,1,0,0,0,0
35.898,['note_on'],[0],[59],[46],pp,0,1,0,0,0,0
36.022,['note_on'],[0],[65],[45],pp,0,1,0,0,0,0
36.148,['note_on'],[0],[48],[42],pp,0,1,0,0,"[114, 88, 60, 36, 12, 0]",0
36.249,['note_on'],[0],[52],[41],pp,0,1,0,0,"[12, 30, 64, 80, 92, 102, 110, 116, 120, 122]",0
36.464,['note_on'],[0],[55],[46],pp,0,1,0,0,"[124, 126, 127]",0
36.6,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
36.742,['note_on'],[0],[55],[56],p,0,1,0,0,0,0
36.86,['note_on'],[0],[58],[53],p,0,1,0,0,0,0
37.001,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
37.122,['note_on'],[0],[48],[50],p,0,1,0,0,"[126, 108, 90, 65, 42, 14, 0]",0
37.239,['note_on'],[0],[52],[46],pp,0,1,0,0,"[1, 20, 40, 60, 76, 90, 100, 108, 114, 120, 122, 124, 126, 127]",0
37.381,['note_on'],[0],[55],[53],p,0,1,0,0,0,0
37.53,['note_on'],[0],[57],[52],p,0,1,0,0,0,0
37.642,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
37.744,['note_on'],[0],[55],[59],p,0,1,0,0,0,0
37.902,['note_on'],[0],[57],[56],p,0,1,0,0,0,0
38.002,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
38.104,['note_on'],[0],[48],[49],p,0,1,0,0,"[126, 104, 80, 58, 36]",0
38.209,['note_on'],[0],[55],[54],p,0,1,0,0,"[12, 0, 4]",0
38.414,['note_on'],[0],[58],[52],p,0,1,0,0,"[44, 64, 80, 94, 106, 116, 122, 126, 127]",0
38.558,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
38.674,['note_on'],[0],[63],[53],p,0,1,0,0,0,0
38.784,['note_on'],[0],[58],[58],p,0,1,0,0,0,0
38.924,['note_on'],[0],[60],[54],p,0,1,0,0,0,0
39.057,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
39.183,['note_on'],[0],[48],[54],p,0,1,0,0,"[110, 90, 68, 50, 28, 8, 0]",0
39.297,['note_on'],[0],[55],[54],p,0,1,0,0,"[4, 22, 42, 62, 78, 94, 104, 116, 124, 127]",0
39.45,['note_on'],[0],[58],[60],p,0,1,0,0,0,0
39.554,['note_on'],[0],[60],[65],mp,0,1,0,0,0,0
39.676,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
39.828,['note_on'],[0],[58],[65],mp,0,1,0,0,0,0
39.944,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
40.076,['note_on'],[0],[63],[42],pp,0,1,0,0,0,0
40.207,['note_on'],[0],[41],[53],p,0,1,0,0,"[104, 78, 28, 6, 0]",0
40.405,"['note_on', 'note_on']","[0, 0]","[53, 57]","[48, 71]",p,0,2,0,0,"[12, 30, 50, 68, 86, 98, 110, 120, 127]",0
40.519,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
40.634,['note_on'],[0],[63],[67],mp,0,1,0,0,0,0
40.743,['note_on'],[0],[57],[58],p,0,1,0,0,0,0
40.88,['note_on'],[0],[60],[53],p,0,1,0,0,0,0
41.026,['note_on'],[0],[63],[58],p,0,1,0,0,0,0
41.149,['note_on'],[0],[41],[54],p,0,1,0,0,"[124, 104, 64, 44, 26, 8, 0]",0
41.276,['note_on'],[0],[53],[50],p,0,1,0,0,"[4, 18, 34, 50, 65, 80, 94, 104, 112, 120, 124, 126, 127]",0
41.401,['note_on'],[0],[57],[57],p,0,1,0,0,0,0
41.527,['note_on'],[0],[60],[57],p,0,1,0,0,0,0
41.668,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
41.796,['note_on'],[0],[57],[49],p,0,1,0,0,0,0
41.932,['note_on'],[0],[60],[49],p,0,1,0,0,0,0
42.057,['note_on'],[0],[62],[54],p,0,1,0,0,0,0
42.158,['note_on'],[0],[42],[54],p,0,1,0,0,"[124, 98, 26, 8]",0
42.26,['note_on'],[0],[48],[53],p,0,1,0,0,"[0, 2, 12, 28, 42, 58]",0
42.386,"['note_on', 'note_on']","[0, 0]","[55, 57]","[40, 38]",pp,0,2,0,0,"[72, 88, 98, 108, 116, 120, 124, 126, 127]",0
42.501,['note_on'],[0],[59],[53],p,0,1,0,0,0,0
42.611,['note_on'],[0],[60],[61],p,0,1,0,0,0,0
42.735,['note_on'],[0],[55],[61],p,0,1,0,0,0,0
42.862,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
42.994,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
43.123,['note_on'],[0],[42],[61],p,0,1,0,0,"[122, 98, 74, 52, 28, 8, 0]",0
43.239,['note_on'],[0],[48],[58],p,0,1,0,0,"[1, 16, 34, 54, 70, 86, 98, 110, 120, 124, 127]",0
43.378,['note_on'],[0],[62],[49],p,0,1,0,0,0,0
43.493,['note_on'],[0],[59],[68],mp,0,1,0,0,0,0
43.622,['note_on'],[0],[57],[56],p,0,1,0,0,0,0
43.734,['note_on'],[0],[59],[66],mp,0,1,0,0,0,0
43.851,['note_on'],[0],[62],[53],p,0,1,0,0,0,0
43.988,['note_on'],[0],[60],[57],p,0,1,0,0,0,0
44.14,['note_on'],[0],[44],[60],p,0,1,0,0,"[98, 66, 38, 12, 0]",0
44.244,['note_on'],[0],[53],[71],mp,0,1,0,0,"[18, 38, 56, 70, 82, 92, 104, 110, 118, 124, 126]",0
44.382,['note_on'],[0],[62],[50],p,0,1,0,0,127,0
44.505,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
44.642,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
44.756,['note_on'],[0],[62],[45],pp,0,1,0,0,0,0
44.856,['note_on'],[0],[59],[59],p,0,1,0,0,0,0
44.989,['note_on'],[0],[60],[57],p,0,1,0,0,0,0
45.122,['note_on'],[0],[44],[52],p,0,1,0,0,"[124, 98, 4, 0]",0
45.223,['note_on'],[0],[53],[66],mp,0,1,0,0,"[16, 36, 56, 72, 88, 98, 108]",0
45.378,['note_on'],[0],[59],[65],mp,0,1,0,0,"[116, 120, 124, 126, 127]",0
45.514,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
45.634,['note_on'],[0],[64],[71],mp,0,1,0,0,0,0
45.761,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
45.886,['note_on'],[0],[60],[61],p,0,1,0,0,0,0
46.009,['note_on'],[0],[64],[66],mp,0,1,0,0,0,0
46.142,['note_on'],[0],[43],[50],p,0,1,0,0,"[120, 94, 66, 44, 8, 0]",0
46.245,['note_on'],[0],[53],[45],pp,0,1,0,0,"[8, 28, 44, 62, 78, 92, 102, 112, 118, 120, 122, 124]",0
46.396,['note_on'],[0],[55],[49],p,0,1,0,0,"[126, 127]",0
46.508,['note_on'],[0],[59],[50],p,0,1,0,0,0,0
46.64,['note_on'],[0],[62],[54],p,0,1,0,0,0,0
46.769,['note_on'],[0],[55],[48],pp,0,1,0,0,0,0
46.889,['note_on'],[0],[59],[46],pp,0,1,0,0,0,0
47.046,['note_on'],[0],[62],[50],p,0,1,0,0,0,0
47.15,['note_on'],[0],[43],[48],pp,0,1,0,0,"[124, 100, 76, 58, 40, 28, 24, 22, 24, 28, 34, 44, 56, 65, 76]",0
47.32,['note_on'],[0],[53],[45],pp,0,1,0,0,"[88, 96, 108, 116, 124, 127]",0
47.435,['note_on'],[0],[55],[46],pp,0,1,0,0,0,0
47.553,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
47.678,['note_on'],[0],[62],[63],mp,0,1,0,0,0,0
47.807,['note_on'],[0],[55],[66],mp,0,1,0,0,0,0
47.929,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
48.046,['note_on'],[0],[62],[66],mp,0,1,0,0,0,0
48.172,['note_on'],[0],[43],[49],p,0,1,0,0,"[106, 80, 56, 34, 16, 2, 0]",0
48.293,['note_on'],[0],[52],[52],p,0,1,0,0,"[12, 30, 48, 80, 92, 104, 114, 120, 124, 126, 127]",0
48.436,['note_on'],[0],[55],[61],p,0,1,0,0,0,0
48.566,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
48.679,['note_on'],[0],[64],[52],p,0,1,0,0,0,0
48.804,['note_on'],[0],[55],[52],p,0,1,0,0,0,0
48.935,['note_on'],[0],[60],[53],p,0,1,0,0,0,0
49.054,['note_on'],[0],[64],[50],p,0,1,0,0,0,0
49.161,['note_on'],[0],[43],[54],p,0,1,0,0,"[122, 100, 78, 58, 38, 18, 4, 0, 6, 18]",0
49.282,['note_on'],[0],[52],[50],p,0,1,0,0,"[30, 40, 56, 68, 80, 92, 100, 108, 118, 124, 127]",0
49.392,['note_on'],[0],[55],[52],p,0,1,0,0,0,0
49.526,['note_on'],[0],[61],[65],mp,0,1,0,0,0,0
49.647,['note_on'],[0],[65],[66],mp,0,1,0,0,0,0
49.774,['note_on'],[0],[55],[50],p,0,1,0,0,0,0
49.9,['note_on'],[0],[61],[54],p,0,1,0,0,0,0
50.028,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
50.151,['note_on'],[0],[43],[57],p,0,1,0,0,"[110, 88, 66, 46, 2, 0]",0
50.253,['note_on'],[0],[51],[74],mp,0,1,0,0,"[14, 34, 54, 70, 88, 98, 110, 118, 122, 124, 126]",0
50.4,['note_on'],[0],[55],[71],mp,0,1,0,0,127,0
50.528,['note_on'],[0],[60],[58],p,0,1,0,0,0,0
50.65,['note_on'],[0],[65],[54],p,0,1,0,0,0,0
50.783,['note_on'],[0],[55],[58],p,0,1,0,0,0,0
50.898,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
51.039,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
51.153,['note_on'],[0],[43],[57],p,0,1,0,0,"[114, 92, 72, 52, 16, 1, 0]",0
51.302,['note_on'],[0],[51],[72],mp,0,1,0,0,"[8, 22, 38, 56, 70, 86, 98, 110, 120, 127]",0
51.426,['note_on'],[0],[55],[66],mp,0,1,0,0,0,0
51.535,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
51.649,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
51.775,['note_on'],[0],[55],[74],mp,0,1,0,0,0,0
51.887,['note_on'],[0],[60],[66],mp,0,1,0,0,0,0
52.008,['note_on'],[0],[65],[66],mp,0,1,0,0,0,0
52.136,['note_on'],[0],[43],[61],p,0,1,0,0,"[114, 88, 60, 32, 8, 0]",0
52.255,['note_on'],[0],[50],[65],mp,0,1,0,0,"[8, 44, 62, 78, 94, 104, 114, 122, 126, 127]",0
52.397,['note_on'],[0],[55],[66],mp,0,1,0,0,0,0
52.541,['note_on'],[0],[59],[58],p,0,1,0,0,0,0
52.658,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
52.771,['note_on'],[0],[55],[71],mp,0,1,0,0,0,0
52.9,['note_on'],[0],[59],[66],mp,0,1,0,0,0,0
53.011,['note_on'],[0],[65],[71],mp,0,1,0,0,0,0
53.157,['note_on'],[0],[43],[73],mp,0,1,0,0,0,0
53.269,['note_on'],[0],[50],[71],mp,0,1,0,0,0,0
53.37,['note_on'],[0],[53],[73],mp,0,1,0,0,"[124, 112, 100, 90, 78, 66, 60, 54, 50, 54, 58, 62, 68, 76]",0
53.485,['note_on'],[0],[58],[60],p,0,1,0,0,"[84, 92, 102, 110, 120, 127]",0
53.633,['note_on'],[0],[64],[71],mp,0,1,0,0,0,0
53.783,['note_on'],[0],[53],[78],mf,1,1,0,0,0,0
53.924,['note_on'],[0],[58],[82],mf,1,1,0,0,0,0
54.029,['note_on'],[0],[64],[68],mp,0,1,0,0,0,0
54.143,['note_on'],[0],[42],[63],mp,0,1,0,0,"[108, 58, 36, 18, 6, 0]",0
54.293,['note_on'],[0],[51],[82],mf,1,1,0,0,"[4, 16, 30, 44, 62, 78, 92, 108, 122, 127]",0
54.42,['note_on'],[0],[57],[78],mf,1,1,0,0,0,0
54.545,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
54.664,['note_on'],[0],[66],[77],mf,1,1,0,0,0,0
54.798,['note_on'],[0],[57],[74],mp,0,1,0,0,0,0
54.916,['note_on'],[0],[60],[76],mf,1,1,0,0,0,0
55.036,['note_on'],[0],[66],[75],mf,0,1,0,0,0,0
55.14,['note_on'],[0],[41],[63],mp,0,1,0,0,"[120, 98, 76, 58, 38, 22, 12, 6, 2, 4, 10]",0
55.352,['note_on'],[0],[51],[82],mf,1,1,0,0,"[18, 34, 50, 65, 82, 96, 110, 126, 127]",0
55.472,['note_on'],[0],[57],[74],mp,0,1,0,0,0,0
55.573,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
55.694,['note_on'],[0],[67],[92],f,1,1,0,0,0,0
55.797,['note_on'],[0],[57],[71],mp,0,1,0,0,0,0
55.959,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
56.098,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
56.219,['note_on'],[0],[43],[78],mf,1,1,0,0,"[112, 90, 66, 48, 28, 12, 0]",0
56.325,['note_on'],[0],[52],[76],mf,1,1,0,0,"[2, 14, 30, 46, 62, 78, 92, 106, 118, 126, 127]",0
56.449,['note_on'],[0],[55],[84],mf,1,1,0,0,0,0
56.579,['note_on'],[0],[60],[74],mp,0,1,0,0,0,0
56.7,['note_on'],[0],[67],[90],f,1,1,0,0,0,0
56.816,['note_on'],[0],[55],[78],mf,1,1,0,0,0,0
56.967,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
57.09,['note_on'],[0],[67],[90],f,1,1,0,0,0,0
57.228,['note_on'],[0],[43],[65],mp,0,1,0,0,0,0
57.329,['note_on'],[0],[52],[78],mf,1,1,0,0,106,0
57.429,"['note_on', 'note_on']","[0, 0]","[57, 55]","[63, 63]",mp,0,2,0,0,"[86, 66, 52, 40, 34, 28, 26, 28, 34, 42, 54, 65, 78, 90]",0
57.607,['note_on'],[0],[61],[63],mp,0,1,0,0,"[102, 114, 127]",0
57.723,['note_on'],[0],[67],[82],mf,1,1,0,0,0,0
57.857,['note_on'],[0],[57],[78],mf,1,1,0,0,0,0
57.989,['note_on'],[0],[61],[79],mf,1,1,0,0,0,0
58.1,['note_on'],[0],[67],[74],mp,0,1,0,0,0,0
58.227,['note_on'],[0],[43],[63],mp,0,1,0,0,"[108, 58, 8, 0]",0
58.328,['note_on'],[0],[50],[81],mf,1,1,0,0,"[2, 16, 30, 44, 58, 70, 80, 90, 98]",0
58.455,['note_on'],[0],[55],[76],mf,1,1,0,0,"[104, 110, 116, 120, 124, 127]",0
58.585,['note_on'],[0],[60],[61],p,0,1,0,0,0,0
58.715,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
58.82,"['note_on', 'note_on']","[0, 0]","[55, 60]","[71, 63]",mp,0,2,0,0,0,0
58.954,['note_on'],[0],[65],[59],p,0,1,0,0,0,0
59.055,['note_on'],[0],[43],[63],mp,0,1,0,0,108,0
